conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1954,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1955,2,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1956,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1957,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1958,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1959,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1960,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1961,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1962,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1963,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1964,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNUP,890,NA,1,Karen,1965,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1966,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1967,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1968,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1969,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1970,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1971,2,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1972,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1973,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1974,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"KNU, KNUP","180, 890",NA,1,Karen,1975,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1976,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1977,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1978,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1979,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1980,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1981,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1982,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1983,2,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1984,2,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1985,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1986,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1987,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1988,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1989,2,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1990,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1991,1,1,3,1948-12-31,3,1949-01-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1992,2,1,3,1948-12-31,3,1949-01-15,1,1,1992-11-22,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1994,1,1,3,1948-12-31,3,1994-12-31,5,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1995,1,1,3,1948-12-31,3,1994-12-31,5,1,1995-07-13,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1997,1,1,3,1948-12-31,3,1997-02-23,3,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,1998,1,1,3,1948-12-31,3,1997-02-23,3,1,1998-07-14,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"God's Army, KNU","180, 181",NA,1,Karen,2000,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2001,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2002,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2003,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2004,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2005,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2006,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2007,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2008,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2009,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"DKBA 5, KNU","1107, 180",NA,1,Karen,2010,1,1,3,1948-12-31,3,2000-03-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"DKBA 5, KNU","1107, 180",NA,1,Karen,2011,1,1,3,1948-12-31,3,2000-03-03,1,1,2011-12-31,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,DKBA 5,1107,NA,1,Karen,2013,1,1,3,1948-12-31,3,2013-04-29,2,1,2013-04-29,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2021,1,1,3,1948-12-31,3,2021-04-27,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2022,1,1,3,1948-12-31,3,2021-04-27,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
221,Myanmar (Burma),Government of Myanmar (Burma),144,NA,KNU,180,NA,1,Karen,2023,1,1,3,1948-12-31,3,2021-04-27,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",NA,2,NA,1948,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",NA,2,NA,1949,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, CPB-RF, PVO - ""White Band"" faction","182, 183, 184",NA,2,NA,1950,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, PVO - ""White Band"" faction","182, 184",NA,2,NA,1951,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, PVO - ""White Band"" faction","182, 184",NA,2,NA,1952,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, PVO - ""White Band"" faction","182, 184",NA,2,NA,1953,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1954,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1955,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1956,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1957,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1958,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1959,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1960,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1961,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1962,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1963,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1964,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1965,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1966,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1967,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1968,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1969,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CPB, CPB-RF","182, 183",NA,2,NA,1970,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1971,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1972,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1973,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1974,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1975,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1976,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1977,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1978,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1979,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1980,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1981,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1982,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1983,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1984,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1985,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1986,2,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1987,1,1,3,1948-02-29,4,1948-02-29,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,CPB,182,NA,2,NA,1988,2,1,3,1948-02-29,4,1948-02-29,4,1,1988-12-31,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,ABSDF,185,NA,2,NA,1990,1,1,3,1948-02-29,4,1990-12-31,5,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,ABSDF,185,NA,2,NA,1991,1,1,3,1948-02-29,4,1990-12-31,5,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,ABSDF,185,NA,2,NA,1992,1,1,3,1948-02-29,4,1990-12-31,5,1,1992-12-31,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,ABSDF,185,NA,2,NA,1994,1,1,3,1948-02-29,4,1994-12-31,5,1,1994-12-31,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,PSLF,5965,NA,2,NA,2013,1,1,3,1948-02-29,4,2013-11-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,PSLF,5965,NA,2,NA,2014,1,1,3,1948-02-29,4,2013-11-15,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,PSLF,5965,NA,2,NA,2015,1,1,3,1948-02-29,4,2013-11-15,1,1,2015-11-13,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,PSLF,5965,NA,2,NA,2017,1,1,3,1948-02-29,4,2017-04-29,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,PSLF,5965,NA,2,NA,2018,1,1,3,1948-02-29,4,2017-04-29,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,PSLF,5965,NA,2,NA,2019,1,1,3,1948-02-29,4,2017-04-29,1,1,2019-12-20,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,NUG,8060,NA,2,NA,2021,1,1,3,1948-02-29,4,2021-05-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"NUG, PSLF","5965, 8060",NA,2,NA,2022,2,1,3,1948-02-29,4,2021-05-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
222,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"CNF, NUG, PSLF","2649, 5965, 8060",NA,2,NA,2023,2,1,3,1948-02-29,4,2021-05-03,1,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1948,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1949,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1950,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1951,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1952,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1953,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1954,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1955,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1956,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"APLP, Mujahid Party","1050, 1065",NA,1,Arakan,1957,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,Mujahid Party,1065,NA,1,Arakan,1958,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,Mujahid Party,1065,NA,1,Arakan,1959,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,Mujahid Party,1065,NA,1,Arakan,1960,1,0,3,1948-01-31,4,1948-01-31,4,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,Mujahid Party,1065,NA,1,Arakan,1961,1,0,3,1948-01-31,4,1948-01-31,4,1,1961-11-15,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"ANLP, CPA","1049, 1052",NA,1,Arakan,1964,1,0,3,1948-01-31,4,1964-12-31,6,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"ANLP, CPA","1049, 1052",NA,1,Arakan,1965,1,0,3,1948-01-31,4,1964-12-31,6,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"ANLP, CPA","1049, 1052",NA,1,Arakan,1966,1,0,3,1948-01-31,4,1964-12-31,6,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"ANLP, CPA","1049, 1052",NA,1,Arakan,1967,1,0,3,1948-01-31,4,1964-12-31,6,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"ANLP, CPA","1049, 1052",NA,1,Arakan,1968,1,0,3,1948-01-31,4,1964-12-31,6,0,NA,NA,775,NA,NA,NA,775,3,24.1
223,Myanmar (Burma),Government of Myanmar (Burma),144,NA,"ANLP, CPA","1049, 1052",NA,1,Arakan,1969,1,0,3,1948-01-31,4,1964-12-31,6,0,NA,NA,775,NA,NA,NA,775,3,24.1
