case_id,sanctioned_state,sanctioning_state,begin,end,trade,descr_trade,arms,military,financial,travel,other,target_mult,sender_mult,objective,success
1321,Bosnia and Herzegovina,Germany,2022,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1322,Bosnia and Herzegovina,United Kingdom,2022,2023,0,,0,0,1,1,0,0,0,prevent_war,ongoing
1323,Bosnia and Herzegovina,United States,2022,2023,0,,0,0,1,1,0,0,0,other,ongoing
1324,Bosnia and Herzegovina,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,democracy,ongoing
1325,Bulgaria,Russia,2022,2023,1,exp_part,0,0,0,0,0,0,0,policy_change,ongoing
1326,Burkina Faso,African Union,2022,2023,0,,0,0,0,0,1,0,1,democracy,ongoing
1327,Burkina Faso,Denmark,2022,2023,0,,0,0,1,0,0,0,0,"democracy,end_war",ongoing
1328,Burkina Faso,ECOWAS,2022,2023,0,,0,0,0,0,1,0,1,democracy,ongoing
1329,Burkina Faso,United States,2022,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1330,Burkina Faso,United States,2022,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1331,Canada,Iran,2022,2023,0,,0,0,1,1,0,0,0,"policy_change,terrorism","ongoing,ongoing"
1332,China,United States,2022,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1333,China,United States,2022,2023,1,exp_part,0,0,0,0,0,0,0,policy_change,ongoing
1334,China,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1335,China,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1336,"Congo, Democratic Republic of the",United States,2022,2023,0,,0,0,1,0,0,0,0,"prevent_war,other","ongoing,ongoing"
1337,Dominican Republic,United States,2022,2023,0,,0,0,1,0,0,0,0,other,ongoing
1338,EEU,Russia,2022,2023,1,exp_part,0,0,0,0,0,1,0,policy_change,ongoing
1339,EU,Russia,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,1,0,policy_change,ongoing
1340,Ecuador,United States,2022,2023,0,,0,0,1,0,0,0,0,other,ongoing
1341,"Egypt, Arab Rep.",United States,2022,2023,0,,0,1,0,0,0,0,0,human_rights,failed
1342,El Salvador,United States,2022,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,other,ongoing
1343,Ethiopia (excludes Eritrea),United States,2022,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"human_rights,end_war,other","ongoing,ongoing,ongoing"
1344,Guatemala,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1345,Guatemala,United States,2022,2023,0,,0,0,1,0,0,0,0,other,ongoing
1346,Guinea,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1347,Guinea,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"terrorism,other","ongoing,ongoing"
1348,Haiti,Canada,2022,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1349,Haiti,UN,2022,2023,0,,1,0,1,1,0,0,1,human_rights,ongoing
1350,Haiti,United States,2022,2023,0,,0,0,1,0,0,0,0,other,ongoing
1351,Honduras,United States,2022,2023,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1352,Indonesia,United States,2022,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1353,Iran,Canada,2022,2023,0,,0,0,1,1,0,0,0,"human_rights,terrorism","ongoing,ongoing"
1354,Iran,EU,2022,2023,1,exp_part,0,0,1,1,0,0,1,human_rights,ongoing
1355,Iran,EU,2022,2023,0,,0,0,1,1,0,0,1,end_war,ongoing
1356,Iran,New Zealand,2022,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1357,Iran,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1358,Iran,United States,2022,2023,0,,0,0,1,0,0,0,0,"prevent_war,terrorism","ongoing,ongoing"
1359,Iraq,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1360,"Korea, North",Japan,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,prevent_war,ongoing
1361,"Korea, North",United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,prevent_war,ongoing
1362,"Korea, North",United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1363,"Korea, North",United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,prevent_war,ongoing
1364,"Korea, North, El Salvador, Guatemala, Haiti, Mali, Ukraine, Azerbaijan, Burundi, Guinea, Indonesia, Iran, China, Peru, Philippines, Russia, Ceylon, South Vietnam",United States,2022,2023,0,,0,0,1,1,0,1,0,"human_rights,other","ongoing,ongoing"
1365,"Korea, North, Singapore, Taiwan","Korea, South",2022,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,prevent_war,ongoing
1366,"Kosovo, Serbia, Moldova, Iran, Russia, Pakistan, Uganda, Nicaragua, South Sudan, Mali, Myanmar",United Kingdom,2022,2023,0,,0,0,1,1,0,1,0,human_rights,ongoing
1367,Lebanon,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1368,Liberia,United States,2022,2023,0,,0,0,1,0,0,0,0,other,ongoing
1369,Mali,Denmark,2022,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1370,Mali,ECOWAS,2022,2022,1,"exp_part,imp_part",0,0,1,1,1,0,1,democracy,success_total
1371,Mali,EU,2022,2023,0,,0,0,1,1,0,0,1,democracy,ongoing
1372,Mali,France,2022,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1373,Mali,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1374,Mexico,United States,2022,2023,0,,0,0,1,0,0,0,0,other,ongoing
1375,Moldova,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1376,Mozambique,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1377,New Zealand,Russia,2022,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1378,Nicaragua,EU,2022,2023,0,,0,0,1,1,0,0,1,"human_rights,democracy","ongoing,ongoing"
1379,Nicaragua,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
1380,Nicaragua,United States,2022,2023,0,,0,0,1,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1381,Nigeria,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1382,Palestine,Israel,2022,2023,0,,0,0,0,1,0,0,0,terrorism,ongoing
1383,Paraguay,United States,2022,2023,0,,0,0,0,1,0,0,0,other,ongoing
1384,Philippines,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1385,Poland,Russia,2022,2023,1,exp_part,0,0,0,0,0,0,0,policy_change,ongoing
1386,"Poland, Hungary",EU,2022,2023,0,,0,0,1,0,0,1,1,democracy,ongoing
1387,Russia,Australia,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,prevent_war,end_war,democracy","ongoing,ongoing,ongoing,ongoing"
1388,Russia,Canada,2022,2023,1,"exp_part,imp_compl",0,0,1,1,1,0,0,end_war,ongoing
1389,Russia,"EU, Macedonia, Albania, Kosovo",2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,1,"policy_change,prevent_war,end_war","ongoing,ongoing,ongoing"
1390,Russia,"G7, EU",2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,1,end_war,ongoing
1391,Russia,Germany,2022,2023,1,imp_part,0,0,0,0,1,0,0,"policy_change,prevent_war","ongoing,ongoing"
1392,Russia,Iceland,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,end_war,ongoing
1393,Russia,Japan,2022,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"policy_change,prevent_war,end_war","ongoing,ongoing,ongoing"
1394,Russia,"Korea, South",2022,2023,1,exp_part,0,0,1,0,0,0,0,end_war,ongoing
1395,Russia,Liechtenstein,2022,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1396,Russia,Monaco,2022,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1397,Russia,New Zealand,2022,2023,1,exp_part,1,1,0,1,0,0,0,end_war,ongoing
1398,Russia,Norway,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,end_war,ongoing
1399,Russia,Poland,2022,2023,1,exp_part,0,0,1,1,0,0,0,end_war,ongoing
1400,Russia,Singapore,2022,2023,1,exp_part,0,0,1,0,0,0,0,end_war,ongoing
1401,Russia,Switzerland,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,end_war,ongoing
1402,Russia,Taiwan,2022,2023,1,exp_part,0,0,0,0,0,0,0,end_war,ongoing
1403,Russia,United Kingdom,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,prevent_war,end_war,democracy","ongoing,ongoing,ongoing,ongoing"
1404,Russia,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1405,Russia,United States,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,"policy_change,prevent_war,end_war","ongoing,ongoing,ongoing"
1406,Russia,"United States, EU, United Kingdom, Canada, France, Germany, Italy, Japan",2022,2023,0,,0,0,1,0,1,0,1,end_war,ongoing
1407,Russia,"United States, United Kingdom, Canada",2022,2023,0,,0,0,1,0,0,0,1,end_war,ongoing
1408,Russia,"United States, United Kingdom, Japan, Canada",2022,2023,1,imp_part,0,0,0,0,0,0,1,end_war,ongoing
1409,Somalia,United States,2022,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1410,Somalia,United States,2022,2023,0,,0,0,0,1,0,0,0,democracy,ongoing
1411,South Africa,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1412,Spain,Algeria,2022,2023,1,imp_compl,0,0,0,0,1,0,0,policy_change,ongoing
1413,Sudan,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
1414,Syria,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1415,"Syria, Iraq, Mozambique",United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,terrorism,ongoing
1416,Taiwan,"China, Hong Kong",2022,2023,0,,0,0,1,1,0,0,1,policy_change,ongoing
1417,Tanzania,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1418,Uganda,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1419,Ukraine,Canada,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,territorial_conflict,ongoing
1420,Ukraine,United Kingdom,2022,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1421,United Arab Emirates,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1422,United Kingdom,Russia,2022,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1423,United States,China,2022,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1424,United States,Iran,2022,2023,0,,0,0,1,1,0,0,0,"policy_change,terrorism","ongoing,ongoing"
1425,United States,Russia,2022,2023,1,"exp_part,imp_part",0,0,1,1,1,0,0,policy_change,ongoing
1426,Uzbekistan,United States,2022,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1427,Afghanistan,EU,2023,2023,0,,0,0,1,0,0,0,1,human_rights,ongoing
1428,Afghanistan,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1429,Argentina,China,2023,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1430,Azerbaijan,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1431,Belarus,Poland,2023,2023,0,,0,0,1,1,0,0,0,"democracy,human_rights","ongoing,ongoing"
1432,"Belgium, Mexico",United States,2023,2023,0,,0,0,1,0,0,1,0,other,ongoing
1433,"Bosnia and Herzegovina, Serbia",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,policy_change,ongoing
1434,Bulgaria,"United States, United Kingdom",2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,1,other,ongoing
1435,Burkina Faso,France,2023,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1436,Cambodia,United States,2023,2023,0,,0,0,1,0,0,0,0,"policy_change,human_rights,democracy","ongoing,ongoing,ongoing"
1437,Cambodia,United States,2023,2023,0,,0,0,1,1,0,0,0,democracy,ongoing
1438,"Cambodia, Laos, Myanmar, Belarus, Haiti, Iran, Syria","United Kingdom, United States, Canada",2023,2023,0,,0,0,1,1,0,1,1,human_rights,ongoing
1439,Cameroon,EU,2023,2023,1,imp_part,0,0,0,0,0,0,1,other,ongoing
1440,Central African Republic,United States,2023,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1441,Ceylon,Canada,2023,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1442,Ceylon,United States,2023,2023,0,,0,0,0,1,0,0,0,human_rights,ongoing
1443,Chad,EU,2023,2023,0,,0,1,0,0,0,0,1,democracy,success_total
1444,China,United States,2023,2023,0,,0,0,1,1,0,0,0,human_rights,ongoing
1445,Colombia,Israel,2023,2023,0,,1,1,0,0,0,0,0,policy_change,ongoing
1446,"Congo, Democratic Republic of the",EU,2023,2023,0,,0,0,1,1,0,0,1,human_rights,ongoing
1447,"Congo, Democratic Republic of the",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1448,Costa Rica,United States,2023,2023,0,,0,0,1,0,0,0,0,other,ongoing
1449,EU,Iran,2023,2023,0,,0,0,1,1,0,0,0,"policy_change,terrorism","ongoing,ongoing"
1450,"El Salvador, Guatemala, Nicaragua, Honduras",United States,2023,2023,0,,0,0,0,1,0,1,0,"democracy,other","ongoing,ongoing"
1451,"Estonia, Latvia, Lithuania",Russia,2023,2023,0,,0,0,0,1,0,1,0,policy_change,ongoing
1452,Ethiopia (excludes Eritrea),United States,2023,2023,0,,0,0,1,0,0,0,0,other,success_part
1453,Gabon,African Union,2023,2023,0,,0,0,0,1,1,0,1,democracy,ongoing
1454,Gabon,United States,2023,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1455,Guatemala,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1456,Guatemala,United States,2023,2023,0,,0,0,0,1,0,0,0,"democracy,other",ongoing
1457,Haiti,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1458,Iran,Australia,2023,2023,0,,0,0,1,1,0,0,0,"human_rights,policy_change","ongoing,ongoing"
1459,Iran,Canada,2023,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1460,Iran,"EU, Macedonia, Montenegro, Albania, Ukraine, Moldova, Bosnia and Herzegovina,Iceland, Liechtenstein, Norway",2023,2023,1,exp_part,0,0,1,1,0,0,1,policy_change,ongoing
1461,Iran,United Kingdom,2023,2023,1,exp_part,0,0,1,1,0,0,0,policy_change,ongoing
1462,Iran,United States,2023,2023,1,"exp_part,imp_part",0,0,0,0,0,0,0,policy_change,ongoing
1463,"Iran, Malaya, Indonesia, Hong Kong",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,policy_change,ongoing
1464,Iraq,United States,2023,2023,0,,0,0,1,0,0,0,0,other,ongoing
1465,Israel,Bahrain,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1466,Israel,Belize,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1467,Israel,Bolivia,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1468,Israel,Chile,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1469,Israel,Colombia,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1470,Israel,Honduras,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1471,Israel,Jordan,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1472,Israel,South Africa,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1473,Israel,Turkey,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1474,Israel,Ukraine,2023,2023,0,,0,0,0,0,1,0,0,end_war,ongoing
1475,Israel,United States,2023,2023,0,,0,0,0,1,0,0,0,"end_war,human_rights","ongoing,ongoing"
1476,Israel,United States,2023,2023,0,,0,0,1,1,0,0,0,terrorism,ongoing
1477,"Korea, North",Japan,2023,2023,0,,0,0,1,0,0,0,0,prevent_war,ongoing
1478,"Korea, North","Korea, South",2023,2023,1,exp_part,0,0,1,0,0,0,0,prevent_war,ongoing
1479,"Korea, North","Korea, South, United States, Japan, Australia",2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,1,prevent_war,ongoing
1480,"Korea, South, Tajikistan, Turkey, United Arab Emirates, China, Switzerland, Singapore, Kyrgyzstan, Maldives, Russia",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,policy_change,ongoing
1481,Kyrgyzstan,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1482,"Laos, Cambodia, Myanmar","United States, Canada, United Kingdom",2023,2023,0,,0,0,1,1,0,1,1,"human_rights,other","ongoing,ongoing"
1483,Lebanon,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1484,Lebanon,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1485,Lebanon,"United States, United Kingdom, Canada",2023,2023,0,,0,0,1,1,0,0,1,other,ongoing
1486,Liberia,United States,2023,2023,0,,0,0,0,1,0,0,0,democracy,ongoing
1487,Liberia,United States,2023,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,"human_rights,other","ongoing,ongoing"
1488,"Malaya, Indonesia",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,policy_change,ongoing
1489,"Malaya, Singapore",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,policy_change,ongoing
1490,Mali,United States,2023,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,policy_change,ongoing
1491,Marshall Islands,United States,2023,2023,0,,0,0,0,1,0,0,0,other,ongoing
1492,Mexico,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,other,ongoing
1493,Moldova,Canada,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,other","ongoing,ongoing"
1494,Moldova,EU,2023,2023,0,,0,0,1,1,0,0,1,"policy_change,end_war","ongoing,ongoing"
1495,Mozambique,United States,2023,2023,0,,0,0,1,1,0,0,0,"terrorism,human_rights","ongoing,ongoing"
1496,Myanmar,EU,2023,2023,0,,0,0,1,1,0,0,1,"human_rights,democracy","ongoing,ongoing"
1497,Myanmar,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"human_rights,democracy","ongoing,ongoing"
1498,Nicaragua,United States,2023,2023,0,,0,0,0,1,0,0,0,"human_rights,democracy","ongoing,ongoing"
1499,Niger,African Union,2023,2023,0,,0,0,0,0,1,0,1,democracy,ongoing
1500,Niger,Canada,2023,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1501,Niger,ECOWAS,2023,2023,1,"exp_part,imp_part",0,0,1,1,1,0,1,democracy,ongoing
1502,Niger,EU,2023,2023,0,,0,0,1,0,0,0,1,democracy,ongoing
1503,Niger,France,2023,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1504,Niger,Netherlands,2023,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1505,Niger,United States,2023,2023,0,,0,0,1,0,0,0,0,democracy,ongoing
1506,Nigeria,United States,2023,2023,0,,0,0,0,1,0,0,0,"democracy,other","ongoing,ongoing"
1507,Palestine,Austria,2023,2023,0,,0,0,1,0,0,0,0,terrorism,failed
1508,Palestine,Canada,2023,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1509,Palestine,Denmark,2023,2023,0,,0,0,1,0,0,0,0,terrorism,failed
1510,Palestine,Germany,2023,2023,0,,0,0,1,0,0,0,0,terrorism,failed
1511,Palestine,Sweden,2023,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1512,Palestine,Sweden,2023,2023,0,,0,0,1,0,0,0,0,terrorism,failed
1513,Palestine,Switzerland,2023,2023,0,,0,0,1,0,0,0,0,terrorism,ongoing
1514,Palestine,"United States, United Kingdom",2023,2023,0,,1,0,1,1,0,0,1,terrorism,ongoing
1515,Panama,United States,2023,2023,0,,0,0,0,1,0,0,0,other,ongoing
1516,Paraguay,United States,2023,2023,0,,0,0,1,0,0,0,0,"democracy,other","ongoing,ongoing"
1517,Paraguay,United States,2023,2023,0,,0,0,1,0,0,0,0,"terrorism,other","ongoing,ongoing"
1518,Russia,Czech Republic,2023,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1519,Russia,Kazakhstan,2023,2023,1,exp_part,0,0,0,0,0,0,0,end_war,ongoing
1520,Russia,"Latvia, Lithuania, Estonia",2023,2023,0,,0,0,0,1,0,0,1,end_war,ongoing
1521,Russia,Ukraine,2023,2023,1,"exp_part,imp_part",0,0,1,1,0,0,0,territorial_conflict,ongoing
1522,Russia,"United States, United Kingdom",2023,2023,0,,0,0,1,0,0,0,1,other,ongoing
1523,"Russia, Belarus","EU, Macedonia, Montenegro, Albania, Ukraine, Bosnia and Herzegovina, Iceland, Liechtenstein, Norway, Switzerland",2023,2023,1,"exp_part,imp_part",0,0,1,1,1,1,1,end_war,ongoing
1524,"Russia, Belarus",Ukraine,2023,2023,1,"exp_part,imp_part",0,0,1,1,1,1,0,territorial_conflict,ongoing
1525,Rwanda,EU,2023,2023,0,,0,0,1,1,0,0,1,human_rights,ongoing
1526,Rwanda,United States,2023,2023,0,,0,0,1,0,0,0,0,policy_change,ongoing
1527,Rwanda,United States,2023,2023,0,,0,1,0,0,0,0,0,policy_change,ongoing
1528,"Serbia, Bosnia and Herzegovina,  Montenegro, Macedonia",United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,1,0,policy_change,ongoing
1529,Sierra Leone,United States,2023,2023,0,,0,0,0,1,0,0,0,democracy,ongoing
1530,Somalia,EU,2023,2023,0,,0,0,1,0,0,0,1,other,ongoing
1531,Somalia,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,terrorism,ongoing
1532,South Sudan,EU,2023,2023,0,,0,0,1,1,0,0,1,end_war,ongoing
1533,South Sudan,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,human_rights,ongoing
1534,Sudan,United Kingdom,2023,2023,0,,0,0,1,0,0,0,0,end_war,ongoing
1535,Sudan,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,"end_war,democracy","ongoing,ongoing"
1536,Sudan,United States,2023,2023,0,,0,0,1,1,0,0,0,"democracy,prevent_war","ongoing,ongoing"
1537,Sweden,Morocco,2023,2023,0,,0,0,0,0,1,0,0,policy_change,ongoing
1538,Syria,United States,2023,2023,0,,0,0,1,0,0,0,0,human_rights,ongoing
1539,Taiwan,"China, Hong Kong",2023,2023,0,,0,0,0,1,0,0,1,policy_change,ongoing
1540,Tanzania,EU,2023,2023,0,,0,0,1,1,0,0,1,human_rights,ongoing
1541,Uganda,United States,2023,2023,0,,0,0,0,1,0,0,0,human_rights,ongoing
1542,Uganda,United States,2023,2023,0,,0,0,1,1,0,0,0,"democracy,prevent_war","ongoing,ongoing"
1543,Ukraine,Slovakia,2023,2023,0,,1,1,0,0,0,0,0,end_war,ongoing
1544,United Arab Emirates,United States,2023,2023,1,"exp_part,imp_part",0,0,1,0,0,0,0,policy_change,ongoing
1545,United Kingdom,Russia,2023,2023,0,,0,0,0,1,0,0,0,policy_change,ongoing
1546,Zimbabwe,EU,2023,2023,0,,0,0,1,0,0,0,1,democracy,ongoing
1547,Zimbabwe,United States,2023,2023,0,,0,0,1,1,0,0,0,"democracy,prevent_war","ongoing,ongoing"
